,employee_id,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,department,salary
5246,30854,4,265,4,0,0,0,technical,medium
5247,30862,5,175,4,0,0,0,technical,high
5248,30863,4,202,3,0,0,0,management,low
5249,30868,3,160,3,0,0,0,IT,medium
5250,67684,3,235,3,0,0,0,IT,medium
5251,30874,4,267,3,0,0,0,IT,medium
5252,30877,3,261,2,1,0,0,IT,medium
5253,30880,2,148,2,0,0,0,IT,low
5254,30885,3,239,4,0,0,0,product_mng,low
5255,70174,3,178,2,0,0,0,product_mng,low
5256,30887,2,221,3,0,0,0,product_mng,low
5257,30888,4,269,3,0,0,0,product_mng,low
5258,70442,3,262,2,1,0,0,IT,low
5259,30906,4,263,4,0,0,0,RandD,low
5260,30914,5,191,3,0,0,0,RandD,low
5261,30925,2,189,2,0,0,0,RandD,low
5262,30932,5,207,4,1,0,0,RandD,low
5263,30937,3,265,6,0,0,0,RandD,low
5264,30948,5,224,2,0,0,0,marketing,low
5265,30950,3,229,3,0,0,0,marketing,low
5266,30958,3,158,3,0,0,0,sales,low
5267,30977,5,202,5,0,0,0,accounting,low
5268,30980,4,216,2,0,0,0,support,low
5269,30981,4,220,5,0,0,0,technical,low
5270,30985,2,172,2,1,0,0,management,low
5271,30987,3,187,2,0,0,0,marketing,low
5272,30989,3,270,2,1,0,0,marketing,low
5273,31006,6,219,6,0,0,0,marketing,low
5274,31009,3,243,3,1,0,0,sales,medium
5275,71281,4,261,4,0,0,0,sales,medium
5276,31023,4,179,3,0,0,0,sales,medium
5277,31041,5,133,2,0,0,0,sales,medium
5278,71628,4,224,3,0,0,0,sales,medium
5279,79592,4,198,2,0,0,0,sales,medium
5280,31061,5,135,2,0,0,0,sales,medium
5281,85562,3,143,3,0,0,0,sales,medium
5282,31077,4,234,2,0,0,0,sales,medium
5283,31102,3,177,3,0,0,0,sales,medium
5284,31107,5,180,3,0,0,0,sales,medium
5285,31116,3,193,6,0,0,0,sales,medium
5286,88047,5,148,4,0,0,0,sales,high
5287,31123,3,194,4,0,0,0,sales,low
5288,31126,3,271,4,0,0,0,sales,medium
5289,31147,3,135,2,0,0,0,sales,medium
5290,31165,4,136,2,0,0,0,sales,medium
5291,31169,6,243,3,0,0,0,sales,medium
5292,90417,2,210,5,0,0,0,sales,low
5293,90670,3,163,4,0,0,0,accounting,low
5294,31193,5,268,3,0,0,0,accounting,low
5295,90681,3,244,3,0,0,0,accounting,low
5296,31201,4,164,3,0,0,0,hr,low
5297,31210,4,260,3,0,0,0,hr,low
5298,31224,5,153,3,0,0,0,hr,low
5299,95817,4,216,2,1,0,0,hr,low
5300,31230,2,198,3,0,0,0,technical,low
5301,31242,4,196,3,1,0,0,technical,low
5302,98610,3,218,3,0,0,0,technical,low
5303,31251,5,167,3,0,0,0,technical,low
5304,31253,4,264,3,0,0,0,technical,low
5305,31260,2,284,2,0,0,0,technical,low
5306,85443,4,218,6,0,0,0,technical,low
5307,31269,2,192,2,0,0,0,technical,low
5308,31271,5,255,4,1,0,0,technical,low
5309,31275,3,251,2,0,0,0,technical,low
5310,31279,5,248,2,0,0,0,technical,low
5311,1282,5,157,4,0,0,0,support,low
5312,1729,5,240,2,0,0,0,support,low
5313,31287,5,262,3,0,0,0,support,medium
5314,31289,3,130,2,1,0,0,support,medium
5315,88217,3,152,3,0,0,0,support,medium
5316,31296,4,256,2,0,0,0,support,medium
5317,31299,3,139,2,0,0,0,support,medium
5318,7093,4,195,2,0,0,0,support,medium
5319,31328,3,205,5,0,0,0,support,medium
5320,31345,4,265,2,0,0,0,support,medium
5321,31350,5,246,3,0,0,0,support,medium
5322,31359,3,100,3,0,0,0,technical,medium
5323,31377,5,150,3,1,0,0,technical,medium
5324,8594,4,147,2,0,0,0,technical,medium
5325,31381,4,244,3,0,0,0,management,high
5326,31385,4,256,3,0,0,0,IT,low
5327,31386,4,266,3,1,0,0,IT,medium
5328,31388,3,199,4,0,0,0,IT,medium
5329,10336,2,236,3,0,0,0,IT,medium
5330,31392,3,203,2,1,0,0,IT,medium
5331,88692,3,156,3,0,0,0,product_mng,low
5332,31403,5,109,4,0,0,0,product_mng,low
5333,31410,5,248,3,0,0,0,product_mng,low
5334,11357,4,254,2,0,0,0,product_mng,low
5335,31422,6,166,3,0,0,0,IT,low
5336,31424,4,264,2,1,0,0,RandD,low
5337,31431,5,266,3,0,0,0,RandD,low
5338,31441,4,138,2,0,0,0,RandD,low
5339,31442,3,151,2,0,0,0,RandD,low
5340,31444,4,132,3,0,0,0,RandD,low
5341,31450,4,133,3,0,0,0,RandD,low
5342,31456,4,275,6,0,0,0,marketing,low
5343,31462,3,275,3,0,0,0,sales,low
5344,31463,4,272,5,0,0,0,accounting,low
5345,31468,4,201,2,1,0,0,support,low
5346,17682,3,164,2,0,0,0,technical,low
5347,17941,4,224,2,0,0,0,management,low
5348,31497,4,201,2,0,0,0,marketing,low
5349,31501,5,169,2,1,0,0,marketing,low
5350,18652,4,149,3,0,0,0,marketing,low
5351,31513,3,271,3,0,0,0,sales,low
5352,31524,4,137,3,0,0,0,sales,medium
5353,31527,3,208,2,0,0,0,sales,medium
5354,31534,3,231,3,0,0,0,sales,medium
5355,19666,3,196,5,1,0,0,sales,medium
5356,19895,2,159,4,0,0,0,sales,medium
5357,31550,5,184,3,0,0,0,sales,medium
5358,52936,3,257,3,0,0,0,sales,medium
5359,31560,3,234,2,0,0,0,sales,medium
5360,31567,3,239,4,1,0,0,sales,medium
5361,31569,2,255,3,0,0,0,sales,medium
5362,31579,4,146,3,1,0,0,sales,medium
5363,31580,5,103,6,0,0,0,sales,medium
5364,31587,5,206,4,0,0,0,sales,high
5365,31606,3,253,2,1,0,0,sales,low
5366,31617,4,245,4,0,0,0,sales,medium
5367,31619,3,261,3,1,0,0,sales,medium
5368,31620,4,217,3,0,0,0,sales,medium
5369,21965,4,172,3,1,0,0,sales,medium
5370,31623,3,221,3,0,0,0,accounting,low
5371,31625,2,246,5,1,0,0,accounting,low
5372,31626,3,145,4,0,0,0,accounting,low
5373,31631,5,168,3,0,0,0,hr,low
5374,31640,5,184,3,0,0,0,hr,low
5375,31641,4,186,3,0,0,0,hr,low
5376,31645,3,238,3,0,0,0,hr,low
5377,31666,5,203,3,0,0,0,technical,low
5378,31669,5,195,3,0,0,0,technical,low
5379,31680,5,264,2,0,0,0,technical,low
5380,31693,3,256,3,0,0,0,technical,low
5381,23617,5,268,3,0,0,0,technical,low
5382,31700,6,243,6,1,0,0,technical,low
5383,77727,4,136,2,1,0,0,technical,low
5384,31706,2,136,6,0,0,0,technical,low
5385,31707,5,165,3,0,0,0,technical,low
5386,31710,6,166,4,0,0,0,technical,low
5387,31717,4,267,2,0,0,0,technical,low
5388,31725,4,233,3,0,0,0,support,medium
5389,31735,3,141,2,0,0,0,support,medium
5390,31750,5,249,2,0,0,0,support,medium
5391,31751,3,102,4,0,0,0,support,medium
5392,31755,3,268,3,0,0,0,support,medium
5393,31765,4,139,3,0,0,0,support,medium
5394,90475,3,168,2,0,0,0,support,medium
5395,31773,4,259,2,0,0,0,support,medium
5396,31788,4,248,2,0,0,0,support,medium
5397,27777,3,274,3,0,0,0,support,medium
5398,31797,3,169,2,0,0,0,support,medium
5399,31799,5,190,3,0,0,0,technical,medium
5400,31802,2,114,5,0,0,0,technical,high
5401,29348,4,191,6,0,0,0,technical,low
5402,33686,2,263,3,0,0,0,management,medium
5403,31813,3,166,2,0,0,0,IT,medium
5404,31818,4,247,5,0,0,0,IT,medium
5405,31819,3,203,4,0,0,0,IT,medium
5406,31824,4,181,4,0,0,0,IT,low
5407,31829,3,229,3,1,0,0,IT,low
5408,31831,2,159,2,0,0,0,product_mng,low
5409,31837,3,151,3,0,0,0,product_mng,low
5410,31845,4,222,3,1,0,0,product_mng,low
5411,31851,2,163,2,0,0,0,product_mng,low
5412,31856,4,163,5,0,0,0,IT,low
5413,31862,2,138,2,0,0,0,RandD,low
5414,31869,4,136,3,0,0,0,RandD,low
5415,31876,3,207,4,0,0,0,RandD,low
5416,31893,3,245,4,1,0,0,RandD,low
5417,31908,6,130,5,0,0,0,RandD,low
5418,31910,4,285,3,0,0,0,RandD,low
5419,31925,3,204,4,0,0,0,marketing,low
5420,36087,3,183,3,0,0,0,sales,low
5421,31949,3,246,2,0,0,0,accounting,low
5422,31950,3,250,4,0,0,0,support,low
5423,31953,3,176,3,0,0,0,technical,low
5424,31955,3,177,2,0,0,0,management,low
5425,31962,3,169,4,0,0,0,marketing,low
5426,31966,3,142,3,0,0,0,marketing,low
5427,31972,5,135,4,1,0,0,marketing,medium
5428,31975,3,167,3,0,0,0,sales,medium
5429,31976,5,191,4,0,0,0,sales,medium
5430,31982,3,224,6,0,0,0,sales,medium
5431,31983,5,234,6,1,0,0,sales,medium
5432,31985,3,161,2,1,0,0,sales,medium
5433,31986,3,124,3,0,0,0,sales,medium
5434,31987,4,242,3,0,0,0,sales,medium
5435,31990,2,186,2,0,0,0,sales,medium
5436,32017,5,254,5,0,0,0,sales,medium
5437,32022,4,170,2,0,0,0,sales,medium
5438,36615,4,225,2,0,0,0,sales,medium
5439,32027,4,263,3,0,0,0,sales,high
5440,32029,4,148,3,0,0,0,sales,low
5441,32047,5,216,3,0,0,0,sales,medium
5442,32049,5,257,4,0,0,0,sales,medium
5443,94675,4,173,2,0,0,0,sales,medium
5444,32053,6,188,3,0,0,0,sales,medium
5445,32054,4,188,2,1,0,0,sales,low
5446,32064,4,108,6,0,0,0,sales,low
5447,32073,5,179,3,0,0,0,accounting,low
5448,32079,4,195,2,0,0,0,accounting,low
5449,32087,3,265,3,0,0,0,accounting,low
5450,32097,4,285,2,0,0,0,hr,low
5451,32115,5,202,4,0,0,0,hr,low
5452,32116,4,271,2,0,0,0,hr,low
5453,32128,3,202,4,0,0,0,hr,low
5454,32130,6,171,2,0,0,0,technical,low
5455,32135,2,180,2,1,0,0,technical,low
5456,32142,3,269,3,1,0,0,technical,low
5457,39867,3,231,3,0,0,0,technical,low
5458,32157,2,249,2,0,0,0,technical,low
5459,32158,3,228,2,0,0,0,technical,low
5460,32159,2,264,2,0,0,0,technical,low
5461,32162,4,210,3,1,0,0,technical,low
5462,32165,3,256,3,0,0,0,technical,low
5463,32169,5,137,3,0,0,0,technical,low
5464,32171,4,272,3,0,0,0,technical,low
5465,32172,5,185,2,0,0,0,support,low
5466,32183,3,264,4,0,0,0,support,medium
5467,41578,3,238,3,0,0,0,support,medium
5468,32211,4,98,3,0,0,0,support,medium
5469,45183,4,248,2,0,0,0,support,medium
5470,47781,4,271,2,0,0,0,support,medium
5471,32231,3,180,2,0,0,0,support,medium
5472,32233,5,181,4,1,0,0,support,medium
5473,32242,4,182,3,0,0,0,support,medium
5474,32254,3,204,4,0,0,0,support,medium
5475,32261,4,170,3,0,0,0,support,medium
5476,32262,4,139,3,0,0,0,technical,medium
5477,32269,3,159,2,0,0,0,technical,medium
5478,32278,3,254,3,0,0,0,technical,high
5479,32283,4,168,2,0,0,0,management,low
5480,49256,3,256,2,0,0,0,IT,medium
5481,32290,4,209,2,0,0,0,IT,medium
5482,50664,3,193,3,1,0,0,IT,medium
5483,32316,4,142,2,0,0,0,IT,medium
5484,32330,3,274,3,0,0,0,IT,low
5485,51741,4,276,2,0,0,0,product_mng,low
5486,32349,4,155,3,1,0,0,product_mng,low
5487,32351,3,220,2,1,0,0,product_mng,low
5488,32352,2,271,2,0,0,0,product_mng,low
5489,54564,5,175,3,0,0,0,IT,low
5490,32356,3,128,2,1,0,0,RandD,low
5491,32359,4,104,4,0,0,0,RandD,low
5492,32360,3,173,6,0,0,0,RandD,medium
5493,55029,6,190,3,1,0,0,RandD,medium
5494,55098,5,167,3,0,0,0,RandD,medium
5495,59678,3,187,3,0,0,0,RandD,medium
5496,32372,3,259,3,0,0,0,marketing,medium
5497,32393,3,138,5,0,0,0,sales,medium
5498,68226,5,251,2,0,0,0,accounting,medium
5499,32409,5,189,2,0,0,0,support,medium
5500,32415,4,149,3,0,0,0,technical,medium
5501,32417,4,246,3,0,0,0,management,medium
5502,32421,3,146,3,0,0,0,marketing,medium
5503,32425,4,204,4,0,0,0,marketing,medium
5504,32426,4,184,3,0,0,0,marketing,medium
5505,32430,4,174,3,0,0,0,sales,medium
5506,69391,3,196,2,0,0,0,sales,medium
5507,32437,3,223,3,0,0,0,sales,medium
5508,32447,3,198,3,0,0,0,sales,medium
5509,32460,5,141,2,1,0,0,sales,medium
5510,32461,4,273,2,0,0,0,sales,medium
5511,71862,4,209,3,0,0,0,sales,medium
5512,32467,3,135,4,0,0,0,sales,medium
5513,72426,5,100,3,0,0,0,sales,medium
5514,32472,3,193,3,0,0,0,sales,medium
5515,32474,3,229,2,0,0,0,sales,medium
5516,32480,4,104,4,0,0,0,sales,medium
5517,32488,4,201,2,0,0,0,sales,high
5518,32495,3,206,3,1,0,1,sales,high
5519,72795,5,141,3,0,0,1,sales,high
5520,32498,4,150,3,0,0,1,sales,high
5521,32504,3,166,3,0,0,1,sales,high
5522,32510,4,252,2,0,0,1,sales,high
5523,32519,2,106,2,0,0,1,sales,high
5524,32520,5,171,6,1,0,1,accounting,high
5525,73111,4,232,3,0,0,1,accounting,high
5526,73511,5,172,2,0,0,1,accounting,high
5527,32530,4,239,2,0,0,1,hr,high
5528,32539,4,222,3,0,0,1,hr,high
5529,32548,3,152,3,0,0,1,hr,low
5530,32549,3,198,3,1,0,1,hr,low
5531,78779,5,143,4,0,0,1,technical,low
5532,32555,3,157,4,0,0,1,technical,low
5533,32560,5,268,2,0,0,0,technical,low
5534,32570,4,183,3,0,0,0,technical,low
5535,32581,4,238,2,0,0,0,technical,low
5536,32583,4,214,2,0,0,0,technical,low
5537,32586,6,244,3,0,0,0,technical,low
5538,32596,3,221,3,0,0,0,technical,low
5539,85401,4,200,2,1,0,0,technical,low
5540,27608,2,226,3,0,0,0,technical,low
5541,32607,4,121,5,1,0,0,technical,low
5542,32610,5,249,2,0,0,0,support,low
5543,32617,3,204,3,0,0,0,support,low
5544,32620,5,256,3,0,0,0,support,medium
5545,32622,2,211,2,0,0,0,support,medium
5546,32624,3,162,3,0,0,0,support,medium
5547,32625,5,235,2,0,0,0,support,medium
5548,87736,5,226,3,0,0,0,support,medium
5549,32641,4,242,3,0,0,0,support,medium
5550,32651,3,173,5,0,0,0,support,medium
5551,32655,5,167,2,0,0,0,support,medium
5552,32657,4,256,2,0,0,0,support,medium
5553,32660,2,229,6,0,0,0,technical,medium
5554,32668,5,176,3,0,0,0,technical,medium
5555,32669,3,133,4,0,0,0,technical,medium
5556,32671,5,203,3,0,0,0,management,high
5557,88381,3,210,3,1,0,0,IT,high
5558,32684,4,198,2,0,0,0,IT,high
5559,32688,3,175,3,1,0,0,IT,high
5560,32689,5,245,3,0,0,0,IT,high
5561,32701,4,102,3,0,0,0,IT,high
5562,32712,2,192,3,0,0,0,product_mng,high
5563,32713,4,160,2,0,0,0,product_mng,high
5564,32720,3,211,2,0,0,0,product_mng,low
5565,88407,6,261,5,0,0,0,product_mng,low
5566,32736,4,191,3,0,0,0,IT,low
5567,32740,5,225,4,0,0,0,RandD,low
5568,32745,4,157,2,0,0,0,RandD,low
5569,32746,3,248,4,0,0,0,RandD,low
5570,32765,2,159,6,1,0,0,RandD,low
5571,32769,4,254,2,1,0,0,RandD,low
5572,32770,3,203,3,0,0,0,RandD,medium
5573,88941,2,126,5,0,0,0,marketing,medium
5574,32779,6,212,4,0,0,0,sales,medium
5575,32782,5,225,3,0,0,0,accounting,medium
5576,32785,5,193,2,0,0,0,support,medium
5577,32786,3,147,3,0,0,0,technical,medium
5578,32798,2,156,2,0,0,0,management,medium
5579,32810,3,234,2,1,0,0,marketing,medium
5580,32811,5,246,3,0,0,0,marketing,medium
5581,32813,4,231,4,0,0,0,marketing,medium
5582,32816,4,209,3,0,0,0,sales,medium
5583,32822,3,144,3,0,0,0,sales,medium
5584,32829,2,234,4,0,0,0,sales,medium
5585,32841,5,230,2,0,0,0,sales,medium
5586,32847,2,156,5,0,0,0,sales,medium
5587,32857,6,138,4,1,0,0,sales,medium
5588,32866,2,233,4,1,0,0,sales,medium
5589,32869,3,262,5,0,0,0,sales,medium
5590,32870,6,215,5,0,0,0,sales,medium
5591,32876,4,227,3,0,0,0,sales,medium
5592,90043,3,199,3,0,0,0,sales,medium
5593,93151,3,238,2,0,0,0,sales,medium
5594,32889,6,100,5,1,0,0,sales,medium
5595,32894,3,179,2,1,0,0,sales,high
5596,32895,4,107,2,0,0,0,sales,low
5597,32896,4,274,4,0,0,0,sales,medium
5598,1294,4,272,2,0,0,0,sales,medium
5599,32933,6,264,3,0,0,0,sales,medium
5600,4315,2,255,5,0,0,0,sales,medium
5601,32937,5,215,2,1,0,0,accounting,medium
5602,32938,3,156,4,0,0,0,accounting,medium
5603,32941,3,146,2,1,0,0,accounting,medium
5604,32942,6,217,6,0,0,0,hr,medium
5605,32944,3,206,4,0,0,0,hr,medium
5606,32946,4,239,3,0,0,0,hr,medium
5607,32947,2,232,3,1,0,0,hr,low
5608,32953,3,160,2,0,0,0,technical,low
5609,32963,5,237,3,1,0,0,technical,low
5610,32969,3,162,4,1,0,0,technical,low
5611,5097,3,138,4,1,0,0,technical,low
5612,32973,2,228,2,1,0,0,technical,low
5613,32975,3,151,2,1,0,0,technical,low
5614,32978,3,169,2,1,0,0,technical,high
5615,32982,3,147,4,0,0,0,technical,low
5616,32989,6,205,5,0,0,0,technical,high
5617,32992,3,140,2,0,0,0,technical,high
5618,33012,4,150,4,0,0,0,technical,low
5619,33021,4,191,3,1,0,0,support,low
5620,33031,4,150,2,0,0,0,support,high
5621,33032,2,255,3,0,0,0,support,low
5622,33036,3,230,3,0,0,0,support,medium
5623,33043,3,202,5,0,0,0,support,high
5624,33048,3,180,3,0,0,0,support,medium
5625,6966,3,179,3,0,0,0,support,medium
5626,33059,4,198,3,1,0,0,support,medium
5627,33062,4,267,2,0,0,0,support,medium
5628,33071,3,166,2,0,0,0,support,high
5629,33073,4,162,2,0,0,0,support,medium
5630,33080,4,128,4,0,0,0,technical,medium
5631,7038,4,114,4,0,0,0,technical,medium
5632,33083,2,104,2,0,0,0,technical,high
5633,33084,4,139,3,1,0,0,management,medium
5634,33088,5,214,5,0,0,0,IT,high
5635,33089,2,175,5,0,0,0,IT,low
5636,33097,4,175,2,0,0,0,IT,medium
5637,8408,2,186,2,0,0,0,IT,medium
5638,33100,3,139,4,0,0,0,IT,medium
5639,33118,3,202,3,0,0,0,product_mng,medium
5640,33120,4,165,6,1,0,0,product_mng,low
5641,33121,5,238,2,0,0,0,product_mng,low
5642,33128,4,179,4,0,0,0,product_mng,low
5643,33130,5,239,2,1,0,0,IT,low
5644,33132,5,195,2,1,0,0,RandD,low
5645,33134,6,206,6,0,0,0,RandD,low
5646,33135,3,194,3,0,0,0,RandD,low
5647,33139,5,105,5,1,0,0,RandD,low
5648,33143,5,256,3,0,0,0,RandD,low
5649,33157,6,110,4,1,0,0,marketing,low
5650,33159,6,185,4,1,0,0,sales,high
5651,8470,4,255,6,0,0,0,accounting,low
5652,33168,3,174,6,0,0,0,support,low
5653,33174,4,273,3,0,0,0,technical,low
5654,33177,2,248,6,0,0,0,management,low
5655,33179,3,286,6,0,0,0,marketing,high
5656,33189,5,248,2,0,0,0,marketing,low
5657,33191,3,234,3,1,0,0,marketing,low
5658,33193,3,162,3,0,0,0,sales,low
5659,33195,5,272,3,0,0,0,sales,high
5660,33203,3,260,3,1,0,0,sales,low
5661,33212,3,151,3,0,0,0,sales,medium
5662,33214,2,140,4,0,0,0,sales,high
5663,9452,5,237,3,0,0,0,sales,medium
5664,33219,5,252,2,0,0,0,sales,high
5665,10321,4,178,3,0,0,0,sales,medium
5666,33244,4,268,3,0,0,0,sales,medium
5667,33250,5,244,4,0,0,0,sales,medium
5668,15500,3,225,3,0,0,0,sales,medium
5669,15869,5,223,3,0,0,0,sales,medium
5670,16089,4,149,6,0,0,0,sales,medium
5671,33286,5,190,3,0,0,0,sales,medium
5672,33289,4,167,3,0,0,0,sales,medium
5673,16451,4,161,3,0,0,0,sales,high
5674,33292,4,218,2,0,0,0,sales,low
5675,33307,3,212,3,0,0,0,sales,medium
5676,33308,3,150,3,0,0,0,sales,medium
5677,33315,5,181,6,0,0,0,accounting,medium
5678,33321,3,120,6,1,0,0,accounting,medium
5679,33330,3,229,5,0,0,0,accounting,medium
5680,33331,3,139,5,1,0,0,hr,medium
5681,33333,4,151,3,0,0,0,hr,medium
5682,33334,4,230,3,0,0,0,hr,medium
5683,33337,4,193,2,0,0,0,hr,medium
5684,18274,4,229,2,0,0,0,technical,high
5685,33349,3,222,4,0,0,0,technical,low
5686,33363,3,200,2,0,0,0,technical,low
5687,18520,4,134,4,0,0,0,technical,low
5688,33375,3,219,3,0,0,0,technical,high
5689,33387,5,197,4,0,0,0,technical,low
5690,33394,3,283,5,0,0,0,technical,low
5691,33403,4,149,3,0,0,0,technical,low
5692,33411,4,161,3,0,0,0,technical,high
5693,33416,5,264,3,0,0,0,technical,low
5694,33418,4,137,2,0,0,0,technical,low
5695,33426,3,144,2,0,0,0,support,low
5696,33433,4,105,5,1,0,0,support,low
5697,33434,6,196,2,0,0,0,support,low
5698,18805,3,250,3,0,0,0,support,low
5699,33462,3,253,3,0,0,0,support,low
5700,33473,4,199,4,0,0,0,support,medium
5701,33477,6,130,2,0,0,0,support,medium
5702,33479,3,257,4,0,0,0,support,medium
5703,33483,3,127,4,0,0,0,support,medium
5704,33488,2,153,2,0,0,0,support,medium
5705,33492,5,260,2,0,0,0,support,medium
5706,33497,4,247,2,0,0,0,technical,medium
5707,8318,3,250,4,0,0,0,technical,medium
5708,20707,4,136,4,0,0,0,technical,medium
5709,33531,3,210,3,0,0,0,management,medium
5710,33536,4,183,3,0,0,0,IT,medium
5711,21577,4,255,3,0,0,0,IT,medium
5712,33546,5,109,2,0,0,0,IT,high
5713,33562,3,173,3,0,0,0,IT,low
5714,24875,4,266,2,0,0,0,IT,medium
5715,33584,5,257,2,0,0,0,product_mng,medium
5716,26252,6,103,4,0,0,0,product_mng,medium
5717,33587,5,105,6,0,0,0,product_mng,medium
5718,29559,3,269,2,0,0,0,product_mng,low
5719,33593,4,154,2,0,0,0,IT,low
5720,33606,5,232,3,0,0,0,RandD,low
5721,33609,3,215,4,0,0,0,RandD,low
5722,33612,4,272,2,1,0,0,RandD,low
5723,33615,4,221,2,0,0,0,RandD,low
5724,33635,4,200,4,0,0,0,RandD,low
5725,33639,5,254,5,0,0,0,marketing,low
5726,33649,5,187,3,0,0,0,marketing,low
5727,33650,2,192,2,0,0,0,sales,low
5728,33656,5,232,4,0,0,0,accounting,low
5729,33664,4,221,3,1,0,0,support,low
5730,31698,3,233,5,1,0,0,technical,low
5731,33858,3,166,3,1,0,0,management,low
5732,33687,2,173,3,0,0,0,marketing,low
5733,33703,4,184,2,0,0,0,marketing,low
5734,33710,4,257,3,1,0,0,marketing,low
5735,33713,4,226,2,0,0,0,sales,low
5736,33714,3,221,3,0,0,0,sales,low
5737,33715,2,205,5,1,0,0,sales,low
5738,33726,3,158,3,0,0,0,sales,low
5739,41481,3,199,3,0,0,0,sales,medium
5740,33732,3,192,3,0,0,0,sales,medium
5741,33734,4,190,5,0,0,0,sales,medium
5742,44329,5,222,3,0,0,0,sales,medium
5743,44444,5,225,3,0,0,0,sales,medium
5744,44721,3,274,2,0,0,0,sales,medium
5745,33762,3,197,2,0,0,0,sales,medium
5746,33780,4,176,3,0,0,0,sales,medium
5747,33785,3,226,2,0,0,0,sales,medium
5748,33790,5,186,2,0,0,0,sales,medium
5749,33796,3,226,3,0,0,0,sales,medium
5750,33804,4,209,3,0,0,0,sales,medium
5751,33808,5,182,5,0,0,0,sales,high
5752,33813,3,232,3,0,0,0,sales,low
5753,33819,2,286,3,0,0,0,sales,medium
5754,46427,3,177,3,0,0,0,accounting,medium
5755,33825,6,268,4,1,0,0,accounting,medium
5756,33826,5,267,4,0,0,0,accounting,medium
5757,50073,4,211,4,0,0,0,hr,low
5758,33828,3,246,3,0,0,0,hr,low
5759,50584,5,220,3,0,0,0,hr,low
5760,53410,3,197,2,0,0,0,hr,low
5761,33862,3,188,3,0,0,0,technical,low
5762,33864,5,212,5,0,0,0,technical,low
5763,33885,3,230,3,0,0,0,technical,low
5764,33888,6,178,2,0,0,0,technical,low
5765,33889,4,226,2,0,0,0,technical,low
5766,33890,4,202,3,0,0,0,technical,low
5767,33893,4,191,2,0,0,0,technical,low
5768,33907,2,150,3,0,0,0,technical,low
5769,33920,5,235,5,0,0,0,technical,low
5770,33925,3,258,3,0,0,0,technical,low
5771,33930,5,247,3,0,0,0,technical,low
5772,33935,6,271,3,0,0,0,support,low
5773,33939,6,129,5,0,0,0,support,low
5774,54529,5,246,3,0,0,0,support,low
5775,33949,5,157,4,0,0,0,support,low
5776,33953,4,233,4,0,0,0,support,low
5777,33960,4,153,3,0,0,0,support,low
5778,33965,4,142,2,1,0,0,support,medium
5779,33971,5,241,3,1,0,0,support,medium
5780,55254,3,186,2,0,0,0,support,medium
5781,33978,4,154,3,0,0,0,support,medium
5782,49579,5,263,3,0,0,0,support,medium
5783,33989,5,150,3,0,0,0,technical,medium
5784,33990,2,277,2,0,0,0,technical,medium
5785,57285,4,240,5,1,0,0,technical,medium
5786,34018,3,222,2,0,0,0,management,medium
5787,34027,4,140,5,1,0,0,IT,medium
5788,34035,6,213,2,0,0,0,IT,medium
5789,34037,4,272,4,1,0,0,IT,medium
5790,34044,4,261,2,0,0,0,IT,high
5791,34055,3,236,2,0,0,0,IT,low
5792,34060,6,154,5,0,0,0,product_mng,medium
5793,57484,3,271,2,0,0,0,product_mng,medium
5794,34062,3,154,2,0,0,0,product_mng,medium
5795,34068,4,207,4,0,0,0,product_mng,medium
5796,73641,4,181,2,0,0,0,IT,low
5797,1239,6,165,4,1,0,0,RandD,low
5798,34092,3,203,2,0,0,0,RandD,low
5799,34102,4,197,2,0,0,0,RandD,low
5800,79911,4,177,3,0,0,0,RandD,low
5801,34115,4,273,2,1,0,0,RandD,low
5802,34120,4,141,2,0,0,0,marketing,low
5803,81906,4,158,3,0,0,0,sales,low
5804,34127,3,243,2,0,0,0,accounting,low
5805,34129,3,188,3,0,0,0,support,low
5806,34131,4,216,2,0,0,0,technical,low
5807,34148,5,286,3,0,0,0,management,low
5808,83332,3,262,2,0,0,0,marketing,low
5809,34151,5,173,3,0,0,0,marketing,low
5810,34154,3,247,4,0,0,0,marketing,low
5811,84186,3,237,4,0,0,0,sales,low
5812,34165,5,119,2,0,0,0,sales,low
5813,34167,4,227,3,0,0,0,sales,low
5814,34199,4,195,3,0,0,0,sales,low
5815,34203,6,217,5,0,0,0,sales,low
5816,34209,4,267,3,0,0,0,sales,low
5817,34214,3,154,2,0,0,0,sales,medium
5818,86465,5,161,2,0,0,0,sales,medium
5819,86653,3,179,3,1,0,0,sales,medium
5820,34247,4,214,3,1,0,0,sales,medium
5821,34256,3,167,3,0,0,0,sales,medium
5822,34257,6,203,3,0,0,0,sales,medium
5823,34272,4,231,3,0,0,0,sales,medium
5824,34278,4,263,2,1,0,0,sales,medium
5825,34293,2,227,4,0,0,0,sales,medium
5826,88053,4,235,4,0,0,0,sales,medium
5827,91274,6,127,3,1,0,0,sales,medium
5828,34297,4,158,3,1,0,0,sales,medium
5829,34312,4,105,5,0,0,0,sales,high
5830,34317,3,257,5,0,0,0,accounting,low
5831,34318,4,260,2,0,0,0,accounting,medium
5832,34322,6,145,3,0,0,0,accounting,medium
5833,93021,2,201,3,1,0,0,hr,medium
5834,34338,4,241,4,0,0,0,hr,medium
5835,34346,3,214,2,0,0,0,hr,low
